lon_min,lon_max,lon_res,lat_min,lat_max,lat_res,depth_min,depth_max,depth_res
-117.809665,-117.805330,41.000000,34.087454,34.089286,21.000000,0,-15,31
lon,lat,depth,data
-117.809665,34.087820,1.000000,5.116255
-117.809665,34.087820,1.500000,5.752420
-117.809665,34.087820,2.000000,5.267607
-117.809665,34.087820,2.500000,3.235663
-117.809665,34.087820,3.000000,5.122917
-117.809665,34.087820,3.500000,5.497366
-117.809665,34.087820,4.000000,5.657090
-117.809665,34.087820,4.500000,3.443007
-117.809665,34.087820,5.000000,5.683835
-117.809665,34.087820,5.500000,5.485391
-117.809665,34.087820,6.000000,5.143027
-117.809665,34.087820,6.500000,5.319941
-117.809665,34.087820,7.000000,7.035294
-117.809665,34.087820,7.500000,6.230075
-117.809665,34.087820,8.000000,5.297115
-117.809665,34.087820,8.500000,4.713905
-117.809665,34.087820,9.000000,4.922241
-117.809665,34.087820,9.500000,5.033257
-117.809665,34.087820,10.000000,5.082356
-117.809665,34.087820,10.500000,4.489338
-117.809665,34.087820,11.000000,5.659832
-117.809665,34.087820,11.500000,5.331531
-117.809665,34.087820,12.000000,3.704995
-117.809665,34.087820,12.500000,3.825340
-117.809665,34.087820,13.000000,4.250673
-117.809665,34.087820,13.500000,4.211132
-117.809665,34.087820,14.000000,6.425759
-117.809665,34.087820,14.500000,4.492977
-117.809665,34.087820,15.000000,4.157047
-117.809665,34.087912,0.000000,2.967966
-117.809665,34.087912,0.500000,3.777552
-117.809665,34.087912,1.000000,4.220793
-117.809665,34.087912,1.500000,6.495613
-117.809665,34.087912,2.000000,5.877076
-117.809665,34.087912,2.500000,5.697991
-117.809665,34.087912,3.000000,4.494884
-117.809665,34.087912,3.500000,3.883633
-117.809665,34.087912,4.000000,4.851785
-117.809665,34.087912,4.500000,3.020288
-117.809665,34.087912,5.000000,4.321085
-117.809665,34.087912,5.500000,6.876611
-117.809665,34.087912,6.000000,5.781612
-117.809665,34.087912,6.500000,5.485820
-117.809665,34.087912,7.000000,5.018129
-117.809665,34.087912,7.500000,5.089032
-117.809665,34.087912,8.000000,7.394649
-117.809665,34.087912,8.500000,5.643581
-117.809665,34.087912,9.000000,4.369381
-117.809665,34.087912,9.500000,4.128466
-117.809665,34.087912,10.000000,4.355722
-117.809665,34.087912,10.500000,5.480557
-117.809665,34.087912,11.000000,5.360396
-117.809665,34.087912,11.500000,4.606943
-117.809665,34.087912,12.000000,5.515275
-117.809665,34.087912,12.500000,4.987994
-117.809665,34.087912,13.000000,3.696501
-117.809665,34.087912,13.500000,3.427381
-117.809665,34.087912,14.000000,5.691102
-117.809665,34.087912,14.500000,5.912210
-117.809665,34.087912,15.000000,4.849835
-117.809665,34.088004,0.000000,4.857086
-117.809665,34.088004,0.500000,3.666224
-117.809665,34.088004,1.000000,6.080016
-117.809665,34.088004,1.500000,6.852359
-117.809665,34.088004,2.000000,4.154857
-117.809665,34.088004,2.500000,5.432145
-117.809665,34.088004,3.000000,3.932449
-117.809665,34.088004,3.500000,3.858329
-117.809665,34.088004,4.000000,6.262270
-117.809665,34.088004,4.500000,3.443809
-117.809665,34.088004,5.000000,4.816911
-117.809665,34.088004,5.500000,5.706146
-117.809665,34.088004,6.000000,4.490800
-117.809665,34.088004,6.500000,4.621912
-117.809665,34.088004,7.000000,5.220562
-117.809665,34.088004,7.500000,5.537322
-117.809665,34.088004,8.000000,3.867990
-117.809665,34.088004,8.500000,5.172036
-117.809665,34.088004,9.000000,6.790433
-117.809665,34.088004,9.500000,4.283083
-117.809665,34.088004,10.000000,5.070489
-117.809665,34.088004,10.500000,4.276468
-117.809665,34.088004,11.000000,3.853355
-117.809665,34.088004,11.500000,4.351274
-117.809665,34.088004,12.000000,3.102711
-117.809665,34.088004,12.500000,4.397255
-117.809665,34.088004,13.000000,3.884296
-117.809665,34.088004,13.500000,5.824147
-117.809665,34.088004,14.000000,5.740672
-117.809665,34.088004,14.500000,5.095410
-117.809665,34.088004,15.000000,4.077261
-117.809665,34.088095,0.000000,4.541504
-117.809665,34.088095,0.500000,4.608106
-117.809665,34.088095,1.000000,5.789265
-117.809665,34.088095,1.500000,3.344674
-117.809665,34.088095,2.000000,4.229701
-117.809665,34.088095,2.500000,4.883867
-117.809665,34.088095,3.000000,4.145663
-117.809665,34.088095,3.500000,3.689528
-117.809665,34.088095,4.000000,4.806694
-117.809665,34.088095,4.500000,3.757926
-117.809665,34.088095,5.000000,3.748882
-117.809665,34.088095,5.500000,5.091130
-117.809665,34.088095,6.000000,3.998530
-117.809665,34.088095,6.500000,3.500606
-117.809665,34.088095,7.000000,5.683631
-117.809665,34.088095,7.500000,4.841312
-117.809665,34.088095,8.000000,4.698007
-117.809665,34.088095,8.500000,6.117727
-117.809665,34.088095,9.000000,3.705170
-117.809665,34.088095,9.500000,5.803687
-117.809665,34.088095,10.000000,4.371177
-117.809665,34.088095,10.500000,3.573654
-117.809665,34.088095,11.000000,4.211316
-117.809665,34.088095,11.500000,4.380103
-117.809665,34.088095,12.000000,6.677259
-117.809665,34.088095,12.500000,6.208418
-117.809665,34.088095,13.000000,7.045220
-117.809665,34.088095,13.500000,4.452073
-117.809665,34.088095,14.000000,4.344502
-117.809665,34.088095,14.500000,4.254373
-117.809665,34.088095,15.000000,6.957762
-117.809665,34.088187,0.000000,5.422244
-117.809665,34.088187,0.500000,5.132190
-117.809665,34.088187,1.000000,5.676437
-117.809665,34.088187,1.500000,5.033732
-117.809665,34.088187,2.000000,4.342879
-117.809665,34.088187,2.500000,4.106095
-117.809665,34.088187,3.000000,4.862453
-117.809665,34.088187,3.500000,4.463002
-117.809665,34.088187,4.000000,5.543600
-117.809665,34.088187,4.500000,5.549953
-117.809665,34.088187,5.000000,6.073008
-117.809665,34.088187,5.500000,3.742817
-117.809665,34.088187,6.000000,5.052189
-117.809665,34.088187,6.500000,4.567730
-117.809665,34.088187,7.000000,7.028219
-117.809665,34.088187,7.500000,5.587992
-117.809665,34.088187,8.000000,5.438801
-117.809665,34.088187,8.500000,5.770252
-117.809665,34.088187,9.000000,5.337137
-117.809665,34.088187,9.500000,6.720660
-117.809665,34.088187,10.000000,4.945881
-117.809665,34.088187,10.500000,5.481413
-117.809665,34.088187,11.000000,4.730293
-117.809665,34.088187,11.500000,5.148933
-117.809665,34.088187,12.000000,6.914070
-117.809665,34.088187,12.500000,4.971753
-117.809665,34.088187,13.000000,4.602726
-117.809665,34.088187,13.500000,4.946201
-117.809665,34.088187,14.000000,6.376247
-117.809665,34.088187,14.500000,3.707823
-117.809665,34.088187,15.000000,4.472068
-117.809665,34.088278,0.000000,3.300176
-117.809665,34.088278,0.500000,4.868752
-117.809665,34.088278,1.000000,4.951952
-117.809665,34.088278,1.500000,3.525200
-117.809665,34.088278,2.000000,3.915365
-117.809665,34.088278,2.500000,6.292024
-117.809665,34.088278,3.000000,5.187928
-117.809665,34.088278,3.500000,5.184342
-117.809665,34.088278,4.000000,5.876177
-117.809665,34.088278,4.500000,3.867718
-117.809665,34.088278,5.000000,4.311111
-117.809665,34.088278,5.500000,6.084974
-117.809665,34.088278,6.000000,5.489442
-117.809665,34.088278,6.500000,6.103548
-117.809665,34.088278,7.000000,4.928288
-117.809665,34.088278,7.500000,5.457487
-117.809665,34.088278,8.000000,5.403886
-117.809665,34.088278,8.500000,6.872163
-117.809665,34.088278,9.000000,6.553446
-117.809665,34.088278,9.500000,5.155145
-117.809665,34.088278,10.000000,4.107647
-117.809665,34.088278,10.500000,5.294554
-117.809665,34.088278,11.000000,4.870471
-117.809665,34.088278,11.500000,5.363572
-117.809665,34.088278,12.000000,4.714911
-117.809665,34.088278,12.500000,6.992139
-117.809665,34.088278,13.000000,5.209299
-117.809665,34.088278,13.500000,4.438194
-117.809665,34.088278,14.000000,5.293235
-117.809665,34.088278,14.500000,5.995709
-117.809665,34.088278,15.000000,6.839479
-117.809665,34.088370,0.000000,5.106278
-117.809665,34.088370,0.500000,7.222624
-117.809665,34.088370,1.000000,3.541899
-117.809665,34.088370,1.500000,3.900010
-117.809665,34.088370,2.000000,4.967100
-117.809665,34.088370,2.500000,3.896184
-117.809665,34.088370,3.000000,4.434152
-117.809665,34.088370,3.500000,4.648915
-117.809665,34.088370,4.000000,5.637017
-117.809665,34.088370,4.500000,3.415277
-117.809665,34.088370,5.000000,4.431548
-117.809665,34.088370,5.500000,4.098935
-117.809665,34.088370,6.000000,5.291626
-117.809665,34.088370,6.500000,4.687573
-117.809665,34.088370,7.000000,6.033937
-117.809665,34.088370,7.500000,5.017241
-117.809665,34.088370,8.000000,4.422848
-117.809665,34.088370,8.500000,4.257918
-117.809665,34.088370,9.000000,5.318530
-117.809665,34.088370,9.500000,4.970683
-117.809665,34.088370,10.000000,5.043807
-117.809665,34.088370,10.500000,7.265522
-117.809665,34.088370,11.000000,3.834228
-117.809665,34.088370,11.500000,4.408682
-117.809665,34.088370,12.000000,4.667502
-117.809665,34.088370,12.500000,5.250343
-117.809665,34.088370,13.000000,5.438439
-117.809665,34.088370,13.500000,3.227062
-117.809665,34.088370,14.000000,3.576695
-117.809665,34.088370,14.500000,5.863068
-117.809665,34.088370,15.000000,4.525018
-117.809665,34.088462,0.000000,4.128298
-117.809665,34.088462,0.500000,5.442169
-117.809665,34.088462,1.000000,2.954067
-117.809665,34.088462,1.500000,5.965190
-117.809665,34.088462,2.000000,6.428881
-117.809665,34.088462,2.500000,6.339770
-117.809665,34.088462,3.000000,4.581804
-117.809665,34.088462,3.500000,5.192602
-117.809665,34.088462,4.000000,4.884345
-117.809665,34.088462,4.500000,4.361477
-117.809665,34.088462,5.000000,5.292609
-117.809665,34.088462,5.500000,4.633067
-117.809665,34.088462,6.000000,5.305504
-117.809665,34.088462,6.500000,3.687105
-117.809665,34.088462,7.000000,3.159826
-117.809665,34.088462,7.500000,5.277230
-117.809665,34.088462,8.000000,6.243811
-117.809665,34.088462,8.500000,4.378985
-117.809665,34.088462,9.000000,4.540814
-117.809665,34.088462,9.500000,3.958695
-117.809665,34.088462,10.000000,5.285811
-117.809665,34.088462,10.500000,7.259531
-117.809665,34.088462,11.000000,4.378690
-117.809665,34.088462,11.500000,4.988670
-117.809665,34.088462,12.000000,4.634551
-117.809665,34.088462,12.500000,4.940371
-117.809665,34.088462,13.000000,4.947125
-117.809665,34.088462,13.500000,4.833056
-117.809665,34.088462,14.000000,5.190249
-117.809665,34.088462,14.500000,4.149646
-117.809665,34.088462,15.000000,5.773096
-117.809665,34.088553,0.000000,5.765946
-117.809665,34.088553,0.500000,5.156759
-117.809665,34.088553,1.000000,3.938800
-117.809665,34.088553,1.500000,5.687730
-117.809665,34.088553,2.000000,4.656929
-117.809665,34.088553,2.500000,7.094363
-117.809665,34.088553,3.000000,4.055146
-117.809665,34.088553,3.500000,6.802089
-117.809665,34.088553,4.000000,4.747795
-117.809665,34.088553,4.500000,4.084373
-117.809665,34.088553,5.000000,6.250149
-117.809665,34.088553,5.500000,5.156327
-117.809665,34.088553,6.000000,5.642412
-117.809665,34.088553,6.500000,4.843775
-117.809665,34.088553,7.000000,6.586633
-117.809665,34.088553,7.500000,4.663338
-117.809665,34.088553,8.000000,5.065606
-117.809665,34.088553,8.500000,5.863043
-117.809665,34.088553,9.000000,5.916875
-117.809665,34.088553,9.500000,5.776199
-117.809665,34.088553,10.000000,4.034375
-117.809665,34.088553,10.500000,4.034758
-117.809665,34.088553,11.000000,4.740317
-117.809665,34.088553,11.500000,4.789177
-117.809665,34.088553,12.000000,5.807753
-117.809665,34.088553,12.500000,5.214193
-117.809665,34.088553,13.000000,7.284732
-117.809665,34.088553,13.500000,3.426054
-117.809665,34.088553,14.000000,4.051708
-117.809665,34.088553,14.500000,4.538422
-117.809665,34.088553,15.000000,4.691554
-117.809665,34.088645,0.000000,4.129764
-117.809665,34.088645,0.500000,4.025307
-117.809665,34.088645,1.000000,5.813534
-117.809665,34.088645,1.500000,5.823360
-117.809665,34.088645,2.000000,5.449313
-117.809665,34.088645,2.500000,4.696626
-117.809665,34.088645,3.000000,3.763411
-117.809665,34.088645,3.500000,2.534199
-117.809665,34.088645,4.000000,4.864930
-117.809665,34.088645,4.500000,5.076891
-117.809665,34.088645,5.000000,4.783861
-117.809665,34.088645,5.500000,4.164823
-117.809665,34.088645,6.000000,4.310085
-117.809665,34.088645,6.500000,5.205937
-117.809665,34.088645,7.000000,4.672825
-117.809665,34.088645,7.500000,6.479772
-117.809665,34.088645,8.000000,7.103912
-117.809665,34.088645,8.500000,4.853007
-117.809665,34.088645,9.000000,5.039800
-117.809665,34.088645,9.500000,6.120256
-117.809665,34.088645,10.000000,4.749960
-117.809665,34.088645,10.500000,4.530384
-117.809665,34.088645,11.000000,5.868388
-117.809665,34.088645,11.500000,4.389783
-117.809665,34.088645,12.000000,4.191370
-117.809665,34.088645,12.500000,4.710194
-117.809665,34.088645,13.000000,3.565455
-117.809665,34.088645,13.500000,4.990558
-117.809665,34.088645,14.000000,4.383323
-117.809665,34.088645,14.500000,4.914032
-117.809665,34.088645,15.000000,5.779533
-117.809665,34.088736,0.000000,4.793718
-117.809665,34.088736,0.500000,4.939152
-117.809665,34.088736,1.000000,4.426112
-117.809665,34.088736,1.500000,5.464214
-117.809665,34.088736,2.000000,5.514508
-117.809665,34.088736,2.500000,6.509094
-117.809665,34.088736,3.000000,4.989938
-117.809665,34.088736,3.500000,4.402086
-117.809665,34.088736,4.000000,4.773850
-117.809665,34.088736,4.500000,5.822548
-117.809665,34.088736,5.000000,4.714042
-117.809665,34.088736,5.500000,6.456153
-117.809665,34.088736,6.000000,6.578562
-117.809665,34.088736,6.500000,3.179110
-117.809665,34.088736,7.000000,3.901150
-117.809665,34.088736,7.500000,3.599477
-117.809665,34.088736,8.000000,4.610553
-117.809665,34.088736,8.500000,4.314360
-117.809665,34.088736,9.000000,7.492973
-117.809665,34.088736,9.500000,4.682548
-117.809665,34.088736,10.000000,6.471530
-117.809665,34.088736,10.500000,4.508961
-117.809665,34.088736,11.000000,3.315829
-117.809665,34.088736,11.500000,3.690078
-117.809665,34.088736,12.000000,4.756014
-117.809665,34.088736,12.500000,6.195827
-117.809665,34.088736,13.000000,4.542071
-117.809665,34.088736,13.500000,5.871264
-117.809665,34.088736,14.000000,4.977274
-117.809665,34.088736,14.500000,5.712550
-117.809665,34.088736,15.000000,7.774330
-117.809665,34.088828,0.000000,4.018506
-117.809665,34.088828,0.500000,4.669962
-117.809665,34.088828,1.000000,4.892102
-117.809665,34.088828,1.500000,5.669520
-117.809665,34.088828,2.000000,5.583785
-117.809665,34.088828,2.500000,3.314604
-117.809665,34.088828,3.000000,6.292416
-117.809665,34.088828,3.500000,4.369179
-117.809665,34.088828,4.000000,6.013922
-117.809665,34.088828,4.500000,4.016529
-117.809665,34.088828,5.000000,6.023059
-117.809665,34.088828,5.500000,3.713699
-117.809665,34.088828,6.000000,3.763063
-117.809665,34.088828,6.500000,5.010707
-117.809665,34.088828,7.000000,3.844773
-117.809665,34.088828,7.500000,5.011497
-117.809665,34.088828,8.000000,3.361805
-117.809665,34.088828,8.500000,4.259020
-117.809665,34.088828,9.000000,4.096628
-117.809665,34.088828,9.500000,7.424994
-117.809665,34.088828,10.000000,7.226844
-117.809665,34.088828,10.500000,5.060663
-117.809665,34.088828,11.000000,5.108977
-117.809665,34.088828,11.500000,5.047227
-117.809665,34.088828,12.000000,4.943865
-117.809665,34.088828,12.500000,4.870540
-117.809665,34.088828,13.000000,3.906214
-117.809665,34.088828,13.500000,4.948850
-117.809665,34.088828,14.000000,6.013635
-117.809665,34.088828,14.500000,6.456881
-117.809665,34.088828,15.000000,4.280301
-117.809665,34.088920,0.000000,6.232580
-117.809665,34.088920,0.500000,7.040292
-117.809665,34.088920,1.000000,5.370921
-117.809665,34.088920,1.500000,4.566301
-117.809665,34.088920,2.000000,5.277143
-117.809665,34.088920,2.500000,4.340843
-117.809665,34.088920,3.000000,5.159187
-117.809665,34.088920,3.500000,5.124974
-117.809665,34.088920,4.000000,4.335859
-117.809665,34.088920,4.500000,6.755938
-117.809665,34.088920,5.000000,4.979835
-117.809665,34.088920,5.500000,5.257646
-117.809665,34.088920,6.000000,5.097308
-117.809665,34.088920,6.500000,3.901244
-117.809665,34.088920,7.000000,3.648711
-117.809665,34.088920,7.500000,5.205116
-117.809665,34.088920,8.000000,4.578086
-117.809665,34.088920,8.500000,4.750338
-117.809665,34.088920,9.000000,6.022375
-117.809665,34.088920,9.500000,4.490651
-117.809665,34.088920,10.000000,6.318117
-117.809665,34.088920,10.500000,4.922199
-117.809665,34.088920,11.000000,4.749360
-117.809665,34.088920,11.500000,3.940187
-117.809665,34.088920,12.000000,6.721429
-117.809665,34.088920,12.500000,6.618780
-117.809665,34.088920,13.000000,4.451439
-117.809665,34.088920,13.500000,5.061447
-117.809665,34.088920,14.000000,3.458838
-117.809665,34.088920,14.500000,4.769084
-117.809665,34.088920,15.000000,2.700433
-117.809665,34.089011,0.000000,4.840968
-117.809665,34.089011,0.500000,4.223572
-117.809665,34.089011,1.000000,4.175890
-117.809665,34.089011,1.500000,8.119915
-117.809665,34.089011,2.000000,4.497522
-117.809665,34.089011,2.500000,4.592177
-117.809665,34.089011,3.000000,5.198237
-117.809665,34.089011,3.500000,4.832254
-117.809665,34.089011,4.000000,5.863606
-117.809665,34.089011,4.500000,3.132950
-117.809665,34.089011,5.000000,3.703562
-117.809665,34.089011,5.500000,6.623066
-117.809665,34.089011,6.000000,7.731319
-117.809665,34.089011,6.500000,5.001556
-117.809665,34.089011,7.000000,5.155423
-117.809665,34.089011,7.500000,2.813341
-117.809665,34.089011,8.000000,4.759984
-117.809665,34.089011,8.500000,5.321112
-117.809665,34.089011,9.000000,4.362047
-117.809665,34.089011,9.500000,5.363703
-117.809665,34.089011,10.000000,3.745108
-117.809665,34.089011,10.500000,5.178572
-117.809665,34.089011,11.000000,6.324619
-117.809665,34.089011,11.500000,5.299066
-117.809665,34.089011,12.000000,4.752882
-117.809665,34.089011,12.500000,4.702073
-117.809665,34.089011,13.000000,3.856287
-117.809665,34.089011,13.500000,4.066368
-117.809665,34.089011,14.000000,4.485206
-117.809665,34.089011,14.500000,6.473908
-117.809665,34.089011,15.000000,4.962482
-117.809665,34.089103,0.000000,5.319854
-117.809665,34.089103,0.500000,5.721804
-117.809665,34.089103,1.000000,5.884276
-117.809665,34.089103,1.500000,4.589543
-117.809665,34.089103,2.000000,6.582807
-117.809665,34.089103,2.500000,6.244152
-117.809665,34.089103,3.000000,4.168624
-117.809665,34.089103,3.500000,4.692149
-117.809665,34.089103,4.000000,5.287598
-117.809665,34.089103,4.500000,5.847513
-117.809665,34.089103,5.000000,4.231490
-117.809665,34.089103,5.500000,6.220382
-117.809665,34.089103,6.000000,3.555829
-117.809665,34.089103,6.500000,6.337221
-117.809665,34.089103,7.000000,4.891865
-117.809665,34.089103,7.500000,7.536996
-117.809665,34.089103,8.000000,7.100995
-117.809665,34.089103,8.500000,3.921787
-117.809665,34.089103,9.000000,6.299864
-117.809665,34.089103,9.500000,4.890936
-117.809665,34.089103,10.000000,6.333948
-117.809665,34.089103,10.500000,5.263293
-117.809665,34.089103,11.000000,6.568146
-117.809665,34.089103,11.500000,5.613753
-117.809665,34.089103,12.000000,4.428972
-117.809665,34.089103,12.500000,5.753274
-117.809665,34.089103,13.000000,3.825893
-117.809665,34.089103,13.500000,4.892795
-117.809665,34.089103,14.000000,5.132724
-117.809665,34.089103,14.500000,4.899849
-117.809665,34.089103,15.000000,5.701622
-117.809665,34.089194,0.000000,5.760536
-117.809665,34.089194,0.500000,4.692870
-117.809665,34.089194,1.000000,5.350374
-117.809665,34.089194,1.500000,5.798295
-117.809665,34.089194,2.000000,4.617024
-117.809665,34.089194,2.500000,3.556726
-117.809665,34.089194,3.000000,5.257799
-117.809665,34.089194,3.500000,4.775754
-117.809665,34.089194,4.000000,4.068611
-117.809665,34.089194,4.500000,3.632147
-117.809665,34.089194,5.000000,4.400435
-117.809665,34.089194,5.500000,2.449239
-117.809665,34.089194,6.000000,6.332667
-117.809665,34.089194,6.500000,6.095269
-117.809665,34.089194,7.000000,5.971534
-117.809665,34.089194,7.500000,3.856741
-117.809665,34.089194,8.000000,5.172368
-117.809665,34.089194,8.500000,5.535858
-117.809665,34.089194,9.000000,6.809958
-117.809665,34.089194,9.500000,5.850256
-117.809665,34.089194,10.000000,4.381788
-117.809665,34.089194,10.500000,4.928650
-117.809665,34.089194,11.000000,5.152465
-117.809665,34.089194,11.500000,4.218822
-117.809665,34.089194,12.000000,5.126972
-117.809665,34.089194,12.500000,4.190757
-117.809665,34.089194,13.000000,2.995077
-117.809665,34.089194,13.500000,5.151705
-117.809665,34.089194,14.000000,3.872276
-117.809665,34.089194,14.500000,5.853320
-117.809665,34.089194,15.000000,8.362911
-117.809665,34.089286,0.000000,5.292860
-117.809665,34.089286,0.500000,6.708068
-117.809665,34.089286,1.000000,5.082208
-117.809665,34.089286,1.500000,4.777779
-117.809665,34.089286,2.000000,5.478984
-117.809665,34.089286,2.500000,7.937159
-117.809665,34.089286,3.000000,2.387736
-117.809665,34.089286,3.500000,4.796160
-117.809665,34.089286,4.000000,4.243780
-117.809665,34.089286,4.500000,4.938501
-117.809665,34.089286,5.000000,4.683866
-117.809665,34.089286,5.500000,3.954581
-117.809665,34.089286,6.000000,5.566614
-117.809665,34.089286,6.500000,5.981326
-117.809665,34.089286,7.000000,3.600643
-117.809665,34.089286,7.500000,5.484753
-117.809665,34.089286,8.000000,3.924988
-117.809665,34.089286,8.500000,6.433586
-117.809665,34.089286,9.000000,4.425545
-117.809665,34.089286,9.500000,7.625898
-117.809665,34.089286,10.000000,5.469925
-117.809665,34.089286,10.500000,6.935746
-117.809665,34.089286,11.000000,5.450063
-117.809665,34.089286,11.500000,4.876823
-117.809665,34.089286,12.000000,5.480884
-117.809665,34.089286,12.500000,4.964674
-117.809665,34.089286,13.000000,3.969049
-117.809665,34.089286,13.500000,5.092151
-117.809665,34.089286,14.000000,4.761035
-117.809665,34.089286,14.500000,4.773333
-117.809665,34.089286,15.000000,5.266280
-117.809557,34.087454,0.000000,3.951186
-117.809557,34.087454,0.500000,5.986261
-117.809557,34.087454,1.000000,5.647779
-117.809557,34.087454,1.500000,5.218217
-117.809557,34.087454,2.000000,6.307806
-117.809557,34.087454,2.500000,4.529313
-117.809557,34.087454,3.000000,3.020717
